model_id,model_label,condition,avg_rank_across_judges,sd_rank_across_judges,avg_win_rate_across_judges,sd_win_rate_across_judges,n_judges,aggregate_rank,task_slug,task_title,mode,score,rank_value,source,judge_model
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,2.1666666666666665,1.607275126832159,0.7638888888888888,0.2055367859298436,4,1.0,counselling,Counseling session (Anthropic Econ Index),automation,0.7638888888888888,1.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,3.0,1.7320508075688772,0.75,0.2165063509461096,4,2.0,counselling,Counseling session (Anthropic Econ Index),automation,0.75,2.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,2.8333333333333335,1.2583057392117916,0.7380952380952381,0.1266892657963854,4,3.0,counselling,Counseling session (Anthropic Econ Index),automation,0.7380952380952381,3.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,3.1666666666666665,2.4664414311581235,0.7023809523809524,0.2836607751772347,4,4.0,counselling,Counseling session (Anthropic Econ Index),automation,0.7023809523809524,4.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,3.1666666666666665,1.0408329997330663,0.5932539682539683,0.2714920908689311,4,5.0,counselling,Counseling session (Anthropic Econ Index),automation,0.5932539682539683,5.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,4.5,1.3228756555322954,0.4861111111111111,0.1463285243451769,4,6.0,counselling,Counseling session (Anthropic Econ Index),automation,0.4861111111111111,6.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,5.333333333333333,1.5275252316519468,0.4345238095238095,0.187570848292723,4,7.0,counselling,Counseling session (Anthropic Econ Index),automation,0.4345238095238095,7.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,5.5,3.5,0.3055555555555555,0.3367876570272816,4,8.0,counselling,Counseling session (Anthropic Econ Index),automation,0.3055555555555555,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,7.333333333333333,1.1547005383792517,0.1785714285714285,0.0927884361197612,4,9.0,counselling,Counseling session (Anthropic Econ Index),automation,0.1785714285714285,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.333333333333334,1.1547005383792517,0.0476190476190476,0.0824786098842322,4,10.0,counselling,Counseling session (Anthropic Econ Index),automation,0.0476190476190476,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,2.6666666666666665,2.4664414311581235,0.7440476190476191,0.2115399481418674,4,1.0,market_trends,Market trends analysis,augmentation,0.7440476190476191,1.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,2.8333333333333335,1.6072751268321592,0.6964285714285715,0.1881366741580846,4,2.0,market_trends,Market trends analysis,augmentation,0.6964285714285715,2.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,3.6666666666666665,2.0207259421636903,0.6190476190476191,0.2061965247105806,4,3.0,market_trends,Market trends analysis,augmentation,0.6190476190476191,3.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,3.3333333333333335,2.3094010767585034,0.5952380952380952,0.2680554821237548,4,4.0,market_trends,Market trends analysis,augmentation,0.5952380952380952,4.0,panel_aggregate,aggregate
plain,plain,plain,4.125,2.8975564417856186,0.46875,0.3287444549595729,4,5.0,market_trends,Market trends analysis,augmentation,0.46875,5.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,6.5,2.7838821814150108,0.4464285714285714,0.2402432865548877,4,6.0,market_trends,Market trends analysis,augmentation,0.4464285714285714,6.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,4.833333333333333,1.2583057392117918,0.3869047619047618,0.2069683172704013,4,7.5,market_trends,Market trends analysis,augmentation,0.3869047619047618,7.5,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,5.333333333333333,2.0816659994661326,0.3869047619047618,0.1076377459525305,4,7.5,market_trends,Market trends analysis,augmentation,0.3869047619047618,7.5,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,6.0,2.6457513110645907,0.375,0.125,4,9.0,market_trends,Market trends analysis,augmentation,0.375,9.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,6.333333333333333,3.055050463303893,0.2916666666666667,0.2602082499332666,4,10.0,market_trends,Market trends analysis,augmentation,0.2916666666666667,10.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,1.8333333333333333,1.0408329997330663,0.8055555555555555,0.1734721666221777,4,1.0,market_trends,Market trends analysis,automation,0.8055555555555555,1.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.6666666666666665,1.6072751268321592,0.7857142857142857,0.1394687442126188,4,2.0,market_trends,Market trends analysis,automation,0.7857142857142857,2.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,2.3333333333333335,0.7637626158259733,0.7797619047619048,0.0843895647545108,4,3.0,market_trends,Market trends analysis,automation,0.7797619047619048,3.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,2.3333333333333335,1.2583057392117916,0.6944444444444445,0.3367876570272817,4,4.0,market_trends,Market trends analysis,automation,0.6944444444444445,4.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,4.666666666666667,1.1547005383792517,0.5238095238095238,0.1316270499255713,4,5.0,market_trends,Market trends analysis,automation,0.5238095238095238,5.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,4.5,1.0,0.4861111111111111,0.1463285243451769,4,6.0,market_trends,Market trends analysis,automation,0.4861111111111111,6.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,5.833333333333333,1.0408329997330663,0.3928571428571428,0.1287696884094282,4,7.0,market_trends,Market trends analysis,automation,0.3928571428571428,7.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,5.5,3.5,0.3055555555555555,0.3367876570272816,4,8.0,market_trends,Market trends analysis,automation,0.3055555555555555,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,7.333333333333333,1.1547005383792517,0.1785714285714285,0.0927884361197612,4,9.0,market_trends,Market trends analysis,automation,0.1785714285714285,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.333333333333334,1.1547005383792517,0.0476190476190476,0.0824786098842322,4,10.0,market_trends,Market trends analysis,automation,0.0476190476190476,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,2.0,1.0,0.7797619047619048,0.0843895647545108,4,1.0,meal_plan,Menu planning (GDPval-style),augmentation,0.7797619047619048,1.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,2.3333333333333335,2.3094010767585034,0.75,0.4330127018922193,4,2.0,meal_plan,Menu planning (GDPval-style),augmentation,0.75,2.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,2.5,0.5,0.6666666666666666,0.1909406539564933,4,3.0,meal_plan,Menu planning (GDPval-style),augmentation,0.6666666666666666,3.0,panel_aggregate,aggregate
plain,plain,plain,4.625,2.688710967483613,0.4821428571428571,0.2072249426848715,4,4.0,meal_plan,Menu planning (GDPval-style),augmentation,0.4821428571428571,4.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,4.333333333333333,1.6072751268321592,0.4761904761904762,0.1316270499255713,4,5.0,meal_plan,Menu planning (GDPval-style),augmentation,0.4761904761904762,5.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,5.166666666666667,2.9297326385411577,0.4404761904761904,0.1687791295090217,4,6.0,meal_plan,Menu planning (GDPval-style),augmentation,0.4404761904761904,6.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,5.833333333333333,1.0408329997330663,0.3869047619047618,0.1076377459525305,4,7.0,meal_plan,Menu planning (GDPval-style),augmentation,0.3869047619047618,7.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,6.333333333333333,2.3094010767585034,0.3511904761904762,0.1991158176628301,4,8.0,meal_plan,Menu planning (GDPval-style),augmentation,0.3511904761904762,8.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,6.0,2.6457513110645907,0.3392857142857142,0.1812302065195039,4,9.0,meal_plan,Menu planning (GDPval-style),augmentation,0.3392857142857142,9.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,6.333333333333333,2.9297326385411573,0.3333333333333333,0.1443375672974064,4,10.0,meal_plan,Menu planning (GDPval-style),augmentation,0.3333333333333333,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,1.6666666666666667,0.5773502691896258,0.8690476190476191,0.125424449438723,4,1.0,meal_plan,Menu planning (GDPval-style),automation,0.8690476190476191,1.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2.5,1.0,0.6805555555555555,0.0636468846521644,4,2.0,meal_plan,Menu planning (GDPval-style),automation,0.6805555555555555,2.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,3.1666666666666665,2.0207259421636903,0.611111111111111,0.3469443332443555,4,3.0,meal_plan,Menu planning (GDPval-style),automation,0.611111111111111,3.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,3.8333333333333335,0.2886751345948128,0.6071428571428571,0.0309294787065871,4,4.0,meal_plan,Menu planning (GDPval-style),automation,0.6071428571428571,4.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,3.0,0.5,0.5992063492063492,0.2309441988404994,4,5.0,meal_plan,Menu planning (GDPval-style),automation,0.5992063492063492,5.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,4.666666666666667,3.511884584284246,0.5178571428571429,0.4442805465937403,4,6.0,meal_plan,Menu planning (GDPval-style),automation,0.5178571428571429,6.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,4.333333333333333,2.565800719723442,0.5138888888888888,0.1463285243451769,4,7.0,meal_plan,Menu planning (GDPval-style),automation,0.5138888888888888,7.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,6.333333333333333,0.2886751345948129,0.3452380952380952,0.0515491311776451,4,8.0,meal_plan,Menu planning (GDPval-style),automation,0.3452380952380952,8.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,7.166666666666667,0.7637626158259734,0.2559523809523809,0.1161858410472805,4,9.0,meal_plan,Menu planning (GDPval-style),automation,0.2559523809523809,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,meal_plan,Menu planning (GDPval-style),automation,0.0,10.0,panel_aggregate,aggregate
plain,plain,plain,2.0,1.4142135623730951,0.78125,0.2134781409574916,4,1.0,operations_research,Operations research analyst memo,augmentation,0.78125,1.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,2.6666666666666665,1.5275252316519463,0.7380952380952381,0.2508488988774461,4,2.0,operations_research,Operations research analyst memo,augmentation,0.7380952380952381,2.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,4.333333333333333,2.309401076758503,0.5416666666666666,0.1909406539564933,4,3.0,operations_research,Operations research analyst memo,augmentation,0.5416666666666666,3.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,4.333333333333333,2.081665999466133,0.5178571428571429,0.2028181552071526,4,4.0,operations_research,Operations research analyst memo,augmentation,0.5178571428571429,4.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,4.333333333333333,3.0550504633038935,0.5059523809523809,0.3661077217781376,4,5.0,operations_research,Operations research analyst memo,augmentation,0.5059523809523809,5.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,4.333333333333333,0.5773502691896258,0.4821428571428571,0.2028181552071526,4,6.0,operations_research,Operations research analyst memo,augmentation,0.4821428571428571,6.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,6.333333333333333,3.7859388972001824,0.4107142857142857,0.3916377178475234,4,7.0,operations_research,Operations research analyst memo,augmentation,0.4107142857142857,7.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,5.666666666666667,2.3094010767585034,0.375,0.125,4,8.0,operations_research,Operations research analyst memo,augmentation,0.375,8.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,5.666666666666667,2.3094010767585034,0.3392857142857142,0.1812302065195039,4,9.0,operations_research,Operations research analyst memo,augmentation,0.3392857142857142,9.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,6.666666666666667,2.516611478423583,0.2142857142857142,0.2575393768188564,4,10.0,operations_research,Operations research analyst memo,augmentation,0.2142857142857142,10.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,2.5,1.3228756555322954,0.6944444444444445,0.3367876570272817,4,1.0,operations_research,Operations research analyst memo,automation,0.6944444444444445,1.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,3.0,2.0,0.6845238095238096,0.2903273428156476,4,2.0,operations_research,Operations research analyst memo,automation,0.6845238095238096,2.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,2.8333333333333335,1.8929694486000912,0.6805555555555555,0.1878854063676206,4,3.0,operations_research,Operations research analyst memo,automation,0.6805555555555555,3.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,2.8333333333333335,1.8929694486000912,0.6746031746031745,0.1787036547491698,4,4.0,operations_research,Operations research analyst memo,automation,0.6746031746031745,4.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,3.8333333333333335,2.0207259421636903,0.6011904761904762,0.23980044141052,4,5.0,operations_research,Operations research analyst memo,automation,0.6011904761904762,5.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,4.166666666666667,3.4034296427770228,0.5238095238095238,0.3772607589878767,4,6.0,operations_research,Operations research analyst memo,automation,0.5238095238095238,6.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,5.666666666666667,1.1547005383792517,0.4285714285714285,0.1237179148263483,4,7.0,operations_research,Operations research analyst memo,automation,0.4285714285714285,7.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,5.166666666666667,1.7559422921421233,0.4027777777777777,0.0867360833110888,4,8.0,operations_research,Operations research analyst memo,automation,0.4027777777777777,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,6.666666666666667,1.5275252316519463,0.3095238095238095,0.1030982623552903,4,9.0,operations_research,Operations research analyst memo,automation,0.3095238095238095,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,operations_research,Operations research analyst memo,automation,0.0,10.0,panel_aggregate,aggregate
plain,plain,plain,2.25,1.5,0.75,0.2041241452319315,4,1.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.75,1.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,2.6666666666666665,2.886751345948129,0.7202380952380952,0.3814635707145742,4,2.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.7202380952380952,2.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,3.0,1.0,0.6964285714285715,0.1881366741580846,4,3.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.6964285714285715,3.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,3.3333333333333335,1.1547005383792517,0.6607142857142857,0.1812302065195039,4,4.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.6607142857142857,4.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,4.666666666666667,2.081665999466133,0.4821428571428571,0.0994243636219646,4,5.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.4821428571428571,5.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,5.0,2.0,0.4583333333333333,0.0721687836487032,4,6.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.4583333333333333,6.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,5.0,2.6457513110645907,0.4285714285714285,0.2789374884252377,4,7.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.4285714285714285,7.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,5.333333333333333,2.0816659994661326,0.4166666666666667,0.0721687836487032,4,8.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.4166666666666667,8.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,6.333333333333333,1.5275252316519463,0.2202380952380952,0.0843895647545108,4,9.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.2202380952380952,9.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,8.666666666666666,0.5773502691896258,0.0833333333333333,0.1443375672974064,4,10.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.0833333333333333,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.1666666666666665,0.7637626158259734,0.8273809523809524,0.0676060517357175,4,1.0,tax_prep,Tax preparation discrepancy spotting,automation,0.8273809523809524,1.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,2.5,2.179449471770337,0.7222222222222222,0.2545875386086578,4,2.5,tax_prep,Tax preparation discrepancy spotting,automation,0.7222222222222222,2.5,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,2.5,2.179449471770337,0.7222222222222222,0.2545875386086578,4,2.5,tax_prep,Tax preparation discrepancy spotting,automation,0.7222222222222222,2.5,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,3.5,0.8660254037844386,0.6130952380952381,0.1076377459525305,4,4.0,tax_prep,Tax preparation discrepancy spotting,automation,0.6130952380952381,4.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,4.333333333333333,2.565800719723442,0.5595238095238095,0.2745202989904811,4,5.0,tax_prep,Tax preparation discrepancy spotting,automation,0.5595238095238095,5.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,4.166666666666667,2.565800719723442,0.5277777777777778,0.3014240890862598,4,6.0,tax_prep,Tax preparation discrepancy spotting,automation,0.5277777777777778,6.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,4.5,0.5,0.5238095238095238,0.0412393049421161,4,7.0,tax_prep,Tax preparation discrepancy spotting,automation,0.5238095238095238,7.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,6.833333333333333,1.0408329997330663,0.3035714285714285,0.0643848442047141,4,8.0,tax_prep,Tax preparation discrepancy spotting,automation,0.3035714285714285,8.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,6.5,2.7838821814150108,0.1587301587301587,0.1672325992516307,4,9.0,tax_prep,Tax preparation discrepancy spotting,automation,0.1587301587301587,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.333333333333334,0.5773502691896258,0.0416666666666666,0.0721687836487032,4,10.0,tax_prep,Tax preparation discrepancy spotting,automation,0.0416666666666666,10.0,panel_aggregate,aggregate
plain,plain,plain,2.125,1.0307764064044151,0.7455357142857143,0.0949120161851308,4,1.0,travel_planning,Travel agent itinerary,augmentation,0.7455357142857143,1.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,3.1666666666666665,2.0207259421636903,0.7023809523809524,0.1832714799802459,4,2.0,travel_planning,Travel agent itinerary,augmentation,0.7023809523809524,2.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,3.3333333333333335,1.5275252316519468,0.6190476190476191,0.2061965247105806,4,3.0,travel_planning,Travel agent itinerary,augmentation,0.6190476190476191,3.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,3.8333333333333335,1.755942292142123,0.6071428571428571,0.1287696884094281,4,4.0,travel_planning,Travel agent itinerary,augmentation,0.6071428571428571,4.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,3.6666666666666665,2.3094010767585034,0.5595238095238095,0.3917733969501031,4,5.0,travel_planning,Travel agent itinerary,augmentation,0.5595238095238095,5.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,5.0,2.0,0.4583333333333333,0.0721687836487032,4,6.0,travel_planning,Travel agent itinerary,augmentation,0.4583333333333333,6.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,5.5,1.8027756377319943,0.4285714285714285,0.175872460746359,4,7.0,travel_planning,Travel agent itinerary,augmentation,0.4285714285714285,7.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,5.666666666666667,3.2145502536643185,0.3809523809523809,0.3240632759241952,4,8.0,travel_planning,Travel agent itinerary,augmentation,0.3809523809523809,8.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,5.666666666666667,3.0550504633038935,0.3333333333333333,0.2886751345948129,4,9.0,travel_planning,Travel agent itinerary,augmentation,0.3333333333333333,9.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,8.333333333333334,0.5773502691896258,0.0833333333333333,0.0721687836487032,4,10.0,travel_planning,Travel agent itinerary,augmentation,0.0833333333333333,10.0,panel_aggregate,aggregate
