model_id,model_label,condition,avg_rank_across_judges,sd_rank_across_judges,avg_win_rate_across_judges,sd_win_rate_across_judges,n_judges,aggregate_rank,task_slug,task_title,mode,score,rank_value,source,judge_model
gpt-4.1,GPT-4.1,automation_GPT-4.1,5.666666666666667,0.7637626158259733,0.4345238095238095,0.0627122247193615,4,8.0,market_trends,Market trends analysis,automation,0.4345238095238095,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,7.333333333333333,1.1547005383792517,0.1785714285714285,0.0927884361197612,4,9.0,market_trends,Market trends analysis,automation,0.1785714285714285,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,market_trends,Market trends analysis,automation,0.0,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,1.6666666666666667,1.1547005383792517,0.8630952380952381,0.1432286835180471,4,1.0,meal_plan,Menu planning (GDPval-style),augmentation,0.8630952380952381,1.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,2.5,1.3228756555322954,0.7440476190476191,0.1161858410472805,4,2.0,meal_plan,Menu planning (GDPval-style),augmentation,0.7440476190476191,2.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,2.8333333333333335,1.2583057392117916,0.6190476190476191,0.2061965247105806,4,3.0,meal_plan,Menu planning (GDPval-style),augmentation,0.6190476190476191,3.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,3.6666666666666665,1.5275252316519468,0.5654761904761905,0.3125425141148827,4,4.0,meal_plan,Menu planning (GDPval-style),augmentation,0.5654761904761905,4.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,4.666666666666667,2.081665999466133,0.5,0.125,4,5.0,meal_plan,Menu planning (GDPval-style),augmentation,0.5,5.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,5.333333333333333,2.309401076758503,0.4226190476190476,0.2502124947259965,4,6.0,meal_plan,Menu planning (GDPval-style),augmentation,0.4226190476190476,6.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,5.333333333333333,2.0816659994661326,0.4166666666666667,0.0721687836487032,4,7.0,meal_plan,Menu planning (GDPval-style),augmentation,0.4166666666666667,7.0,panel_aggregate,aggregate
plain,plain,plain,4.75,2.9860788111948193,0.4151785714285714,0.2709641233123842,4,8.0,meal_plan,Menu planning (GDPval-style),augmentation,0.4151785714285714,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,6.666666666666667,0.5773502691896257,0.3035714285714285,0.064384844204714,4,9.0,meal_plan,Menu planning (GDPval-style),augmentation,0.3035714285714285,9.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,8.0,1.7320508075688772,0.1785714285714285,0.1556749622693097,4,10.0,meal_plan,Menu planning (GDPval-style),augmentation,0.1785714285714285,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.0,0.0,0.7797619047619048,0.0843895647545108,4,1.0,meal_plan,Menu planning (GDPval-style),automation,0.7797619047619048,1.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2.0,1.3228756555322954,0.7638888888888888,0.2055367859298436,4,2.0,meal_plan,Menu planning (GDPval-style),automation,0.7638888888888888,2.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,3.3333333333333335,2.0816659994661326,0.6904761904761904,0.2704242069428701,4,3.0,meal_plan,Menu planning (GDPval-style),automation,0.6904761904761904,3.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,3.1666666666666665,2.0207259421636903,0.611111111111111,0.3469443332443555,4,4.0,meal_plan,Menu planning (GDPval-style),automation,0.611111111111111,4.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,3.6666666666666665,2.565800719723442,0.5972222222222222,0.196908984427192,4,5.0,meal_plan,Menu planning (GDPval-style),automation,0.5972222222222222,5.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,4.5,1.3228756555322954,0.5238095238095238,0.1316270499255713,4,6.0,meal_plan,Menu planning (GDPval-style),automation,0.5238095238095238,6.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,3.8333333333333335,0.2886751345948129,0.5099206349206349,0.1552571441229336,4,7.0,meal_plan,Menu planning (GDPval-style),automation,0.5099206349206349,7.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,6.5,0.5,0.3511904761904762,0.0916357399901229,4,8.0,meal_plan,Menu planning (GDPval-style),automation,0.3511904761904762,8.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,7.666666666666667,0.5773502691896257,0.1726190476190476,0.0676060517357175,4,9.0,meal_plan,Menu planning (GDPval-style),automation,0.1726190476190476,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,meal_plan,Menu planning (GDPval-style),automation,0.0,10.0,panel_aggregate,aggregate
plain,plain,plain,1.75,1.5,0.8125,0.2393567769390845,4,1.0,operations_research,Operations research analyst memo,augmentation,0.8125,1.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,3.3333333333333335,0.7637626158259734,0.6071428571428571,0.1287696884094282,4,2.0,operations_research,Operations research analyst memo,augmentation,0.6071428571428571,2.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,4.0,2.598076211353316,0.5595238095238095,0.2745202989904811,4,3.0,operations_research,Operations research analyst memo,augmentation,0.5595238095238095,3.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,4.166666666666667,2.466441431158124,0.5416666666666666,0.1909406539564933,4,4.0,operations_research,Operations research analyst memo,augmentation,0.5416666666666666,4.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,4.5,2.179449471770337,0.4821428571428571,0.0994243636219646,4,5.0,operations_research,Operations research analyst memo,augmentation,0.4821428571428571,5.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,6.166666666666667,3.685557397915997,0.4523809523809524,0.3505340920079871,4,6.0,operations_research,Operations research analyst memo,augmentation,0.4523809523809524,6.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,4.833333333333333,0.7637626158259734,0.4345238095238095,0.187570848292723,4,7.0,operations_research,Operations research analyst memo,augmentation,0.4345238095238095,7.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,5.166666666666667,2.0207259421636903,0.4166666666666667,0.0721687836487032,4,8.0,operations_research,Operations research analyst memo,augmentation,0.4166666666666667,8.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,5.5,3.0413812651491097,0.3809523809523809,0.3240632759241952,4,9.0,operations_research,Operations research analyst memo,augmentation,0.3809523809523809,9.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,7.0,2.6457513110645907,0.2083333333333333,0.2602082499332666,4,10.0,operations_research,Operations research analyst memo,augmentation,0.2083333333333333,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.6666666666666665,1.6072751268321592,0.7440476190476191,0.2115399481418674,4,1.0,operations_research,Operations research analyst memo,automation,0.7440476190476191,1.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,2.6666666666666665,1.607275126832159,0.7261904761904763,0.2577456558882258,4,2.0,operations_research,Operations research analyst memo,automation,0.7261904761904763,2.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,2.5,2.179449471770337,0.7222222222222222,0.2545875386086578,4,3.0,operations_research,Operations research analyst memo,automation,0.7222222222222222,3.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,2.8333333333333335,1.8929694486000912,0.6805555555555555,0.1878854063676206,4,4.0,operations_research,Operations research analyst memo,automation,0.6805555555555555,4.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,3.8333333333333335,2.3629078131263044,0.5952380952380952,0.2957680535429725,4,5.0,operations_research,Operations research analyst memo,automation,0.5952380952380952,5.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,3.6666666666666665,0.7637626158259733,0.5158730158730159,0.190971578024063,4,6.0,operations_research,Operations research analyst memo,automation,0.5158730158730159,6.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,6.0,0.8660254037844386,0.3869047619047618,0.1076377459525305,4,7.0,operations_research,Operations research analyst memo,automation,0.3869047619047618,7.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,5.666666666666667,1.8929694486000912,0.3611111111111111,0.0240562612162344,4,8.0,operations_research,Operations research analyst memo,automation,0.3611111111111111,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,6.833333333333333,2.0207259421636903,0.2678571428571428,0.1525714954520987,4,9.0,operations_research,Operations research analyst memo,automation,0.2678571428571428,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,operations_research,Operations research analyst memo,automation,0.0,10.0,panel_aggregate,aggregate
plain,plain,plain,1.125,0.25,0.90625,0.1196783884695422,4,1.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.90625,1.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,1.8333333333333333,0.2886751345948129,0.8690476190476191,0.010309826235529,4,2.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.8690476190476191,2.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,4.0,1.7320508075688772,0.5297619047619048,0.1715897060166616,4,3.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.5297619047619048,3.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,4.666666666666667,1.5275252316519468,0.5178571428571429,0.2028181552071526,4,4.5,tax_prep,Tax preparation discrepancy spotting,augmentation,0.5178571428571429,4.5,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,4.333333333333333,0.5773502691896257,0.5178571428571429,0.0994243636219646,4,4.5,tax_prep,Tax preparation discrepancy spotting,augmentation,0.5178571428571429,4.5,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,5.5,2.5,0.375,0.375,4,6.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.375,6.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,5.166666666666667,0.2886751345948129,0.3511904761904762,0.0916357399901229,4,7.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.3511904761904762,7.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,5.833333333333333,2.753785273643051,0.3333333333333333,0.1909406539564933,4,8.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.3333333333333333,8.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,6.5,3.0413812651491097,0.2916666666666667,0.1909406539564933,4,9.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.2916666666666667,9.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,7.666666666666667,1.1547005383792517,0.1726190476190476,0.0676060517357175,4,10.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.1726190476190476,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,1.5,0.5,0.9107142857142856,0.0778374811346548,4,1.0,tax_prep,Tax preparation discrepancy spotting,automation,0.9107142857142856,1.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,2.5,2.179449471770337,0.7222222222222222,0.2545875386086578,4,2.0,tax_prep,Tax preparation discrepancy spotting,automation,0.7222222222222222,2.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,3.0,1.3228756555322954,0.6904761904761904,0.1620316379620976,4,3.0,tax_prep,Tax preparation discrepancy spotting,automation,0.6904761904761904,3.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,2.8333333333333335,1.8929694486000912,0.6805555555555555,0.1878854063676206,4,4.0,tax_prep,Tax preparation discrepancy spotting,automation,0.6805555555555555,4.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,3.8333333333333335,1.4433756729740643,0.6130952380952381,0.1076377459525305,4,5.0,tax_prep,Tax preparation discrepancy spotting,automation,0.6130952380952381,5.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,5.166666666666667,0.2886751345948127,0.4761904761904762,0.0412393049421161,4,6.0,tax_prep,Tax preparation discrepancy spotting,automation,0.4761904761904762,6.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,4.666666666666667,2.0207259421636903,0.4444444444444444,0.1577474540500076,4,7.0,tax_prep,Tax preparation discrepancy spotting,automation,0.4444444444444444,7.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,7.0,1.0,0.2619047619047619,0.020619652471058,4,8.0,tax_prep,Tax preparation discrepancy spotting,automation,0.2619047619047619,8.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,6.166666666666667,2.3629078131263044,0.2003968253968253,0.1154720994202496,4,9.0,tax_prep,Tax preparation discrepancy spotting,automation,0.2003968253968253,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,tax_prep,Tax preparation discrepancy spotting,automation,0.0,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,1.0,0.0,1.0,0.0,4,1.0,travel_planning,Travel agent itinerary,augmentation,1.0,1.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,4.166666666666667,2.9297326385411577,0.5833333333333334,0.2602082499332666,4,2.0,travel_planning,Travel agent itinerary,augmentation,0.5833333333333334,2.0,panel_aggregate,aggregate
plain,plain,plain,3.625,3.0379543555930306,0.5535714285714286,0.2905103414741055,4,3.0,travel_planning,Travel agent itinerary,augmentation,0.5535714285714286,3.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,3.5,1.3228756555322954,0.5416666666666666,0.0721687836487032,4,4.0,travel_planning,Travel agent itinerary,augmentation,0.5416666666666666,4.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,4.0,1.0,0.5297619047619048,0.2463595486497009,4,5.5,travel_planning,Travel agent itinerary,augmentation,0.5297619047619048,5.5,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,4.666666666666667,1.5275252316519463,0.5297619047619048,0.1715897060166616,4,5.5,travel_planning,Travel agent itinerary,augmentation,0.5297619047619048,5.5,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,4.666666666666667,1.5275252316519468,0.5119047619047619,0.2323716820945611,4,7.0,travel_planning,Travel agent itinerary,augmentation,0.5119047619047619,7.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,5.166666666666667,2.254624876411447,0.4345238095238095,0.0627122247193615,4,8.0,travel_planning,Travel agent itinerary,augmentation,0.4345238095238095,8.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,6.333333333333333,1.1547005383792517,0.2976190476190476,0.1832714799802459,4,9.0,travel_planning,Travel agent itinerary,augmentation,0.2976190476190476,9.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,travel_planning,Travel agent itinerary,augmentation,0.0,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.0,1.7320508075688772,0.8333333333333334,0.1909406539564933,4,1.0,travel_planning,Travel agent itinerary,automation,0.8333333333333334,1.0,panel_aggregate,aggregate
