model_id,model_label,condition,avg_rank_across_judges,sd_rank_across_judges,avg_win_rate_across_judges,sd_win_rate_across_judges,n_judges,aggregate_rank,task_slug,task_title,mode,score,rank_value,source,judge_model
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,3.5,2.1213203435596424,0.6517857142857143,0.3156726701725658,3,4.0,market_trends,Market trends analysis,augmentation,0.6517857142857143,4.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,3.0,0.0,0.625,0.1767766952966369,3,5.0,market_trends,Market trends analysis,augmentation,0.625,5.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,4.0,0.0,0.5982142857142857,0.0378807204207079,3,6.0,market_trends,Market trends analysis,augmentation,0.5982142857142857,6.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,4.75,2.4748737341529163,0.375,0.1767766952966369,3,7.0,market_trends,Market trends analysis,augmentation,0.375,7.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,5.833333333333333,2.753785273643051,0.3035714285714285,0.1881366741580846,3,8.0,market_trends,Market trends analysis,augmentation,0.3035714285714285,8.0,panel_aggregate,aggregate
plain,plain,plain,6.5,3.0413812651491097,0.2083333333333333,0.2602082499332666,3,9.0,market_trends,Market trends analysis,augmentation,0.2083333333333333,9.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,6.75,0.3535533905932738,0.1964285714285714,0.0757614408414158,3,10.0,market_trends,Market trends analysis,augmentation,0.1964285714285714,10.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,1.25,0.3535533905932738,0.8333333333333333,0.2357022603955158,3,1.0,market_trends,Market trends analysis,automation,0.8333333333333333,1.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,2.0,0.7071067811865476,0.7083333333333333,0.0589255650988789,3,2.0,market_trends,Market trends analysis,automation,0.7083333333333333,2.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,3.75,1.0606601717798212,0.6696428571428572,0.0631345340345132,3,3.0,market_trends,Market trends analysis,automation,0.6696428571428572,3.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,3.3333333333333335,1.2583057392117916,0.6051587301587301,0.2624678290763948,3,4.0,market_trends,Market trends analysis,automation,0.6051587301587301,4.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,4.0,4.242640687119285,0.5714285714285714,0.6060915267313265,3,5.0,market_trends,Market trends analysis,automation,0.5714285714285714,5.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,3.0,0.7071067811865476,0.5416666666666666,0.2946278254943948,3,6.0,market_trends,Market trends analysis,automation,0.5416666666666666,6.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,5.0,1.4142135623730951,0.4732142857142857,0.1388959748759289,3,7.0,market_trends,Market trends analysis,automation,0.4732142857142857,7.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,6.5,2.1213203435596424,0.2767857142857143,0.2146574157173447,3,8.0,market_trends,Market trends analysis,automation,0.2767857142857143,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,6.5,0.7071067811865476,0.2678571428571428,0.0252538136138052,3,9.0,market_trends,Market trends analysis,automation,0.2678571428571428,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.5,0.7071067811865476,0.0,0.0,3,10.0,market_trends,Market trends analysis,automation,0.0,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,3.8333333333333335,2.5927248643506746,0.8372352285395763,0.1686966010857537,3,1.0,meal_plan,Menu planning (GDPval-style),augmentation,0.8372352285395763,1.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,4.5,2.1213203435596424,0.6744306418219461,0.111995173417745,3,2.0,meal_plan,Menu planning (GDPval-style),augmentation,0.6744306418219461,2.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,7.666666666666666,4.242640687119285,0.6098901098901099,0.1890798352623369,3,3.0,meal_plan,Menu planning (GDPval-style),augmentation,0.6098901098901099,3.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,10.75,0.3535533905932738,0.5863991081382385,0.0315320749692998,3,4.0,meal_plan,Menu planning (GDPval-style),augmentation,0.5863991081382385,4.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,11.0,1.4142135623730951,0.5799888517279821,0.0405975465229733,3,5.0,meal_plan,Menu planning (GDPval-style),augmentation,0.5799888517279821,5.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,10.666666666666668,2.5927248643506746,0.5677257525083612,0.0855307533542256,3,6.0,meal_plan,Menu planning (GDPval-style),augmentation,0.5677257525083612,6.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,13.166666666666668,5.656854249492382,0.4496336996336996,0.0375569535795052,3,7.0,meal_plan,Menu planning (GDPval-style),augmentation,0.4496336996336996,7.0,panel_aggregate,aggregate
plain,plain,plain,16.0,8.945824600213095,0.3393587089239263,0.18633745119521,3,8.0,meal_plan,Menu planning (GDPval-style),augmentation,0.3393587089239263,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,18.333333333333336,1.1785113019775788,0.3299888517279821,0.0772535836747844,3,9.0,meal_plan,Menu planning (GDPval-style),augmentation,0.3299888517279821,9.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,19.38888888888889,7.118702545121962,0.2371131284174762,0.1541652174671318,3,10.0,meal_plan,Menu planning (GDPval-style),augmentation,0.2371131284174762,10.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,7.416666666666667,0.3535533905932738,0.7357859531772575,0.0252256599754397,3,1.0,meal_plan,Menu planning (GDPval-style),automation,0.7357859531772575,1.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,3.916666666666667,1.0606601717798214,0.7132867132867133,0.1516406150796326,3,2.0,meal_plan,Menu planning (GDPval-style),automation,0.7132867132867133,2.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,4.25,3.181980515339464,0.6982872200263505,0.3447029104598453,3,3.0,meal_plan,Menu planning (GDPval-style),automation,0.6982872200263505,3.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,9.833333333333334,5.6568542494923815,0.6669453734671125,0.1635726389032425,3,4.0,meal_plan,Menu planning (GDPval-style),automation,0.6669453734671125,4.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,8.333333333333334,3.7712361663282534,0.6544035674470456,0.1261282998771992,3,5.0,meal_plan,Menu planning (GDPval-style),automation,0.6544035674470456,5.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,8.083333333333332,2.2391714737573993,0.5909090909090908,0.1071373910888707,3,6.0,meal_plan,Menu planning (GDPval-style),automation,0.5909090909090908,6.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,16.666666666666668,2.8284271247461907,0.3687290969899666,0.0319262259064159,3,7.0,meal_plan,Menu planning (GDPval-style),automation,0.3687290969899666,7.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,15.27777777777778,6.364688465216444,0.3459849329414546,0.0688244278595744,3,8.0,meal_plan,Menu planning (GDPval-style),automation,0.3459849329414546,8.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,20.083333333333336,0.5892556509887875,0.2424749163879598,0.055969433070507,3,9.0,meal_plan,Menu planning (GDPval-style),automation,0.2424749163879598,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,24.5,2.1213203435596424,0.060200668896321,0.0236490562269748,3,10.0,meal_plan,Menu planning (GDPval-style),automation,0.060200668896321,10.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,3.0,2.8284271247461903,0.75,0.3535533905932738,3,1.0,operations_research,Operations research analyst memo,augmentation,0.75,1.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,3.0,2.8284271247461903,0.7142857142857143,0.4040610178208843,3,2.0,operations_research,Operations research analyst memo,augmentation,0.7142857142857143,2.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,3.0,0.0,0.6071428571428572,0.1515228816828316,3,3.0,operations_research,Operations research analyst memo,augmentation,0.6071428571428572,3.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,3.25,1.0606601717798212,0.5982142857142857,0.0378807204207079,3,4.0,operations_research,Operations research analyst memo,augmentation,0.5982142857142857,4.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,4.166666666666667,2.9297326385411577,0.5773809523809524,0.2502124947259964,3,5.0,operations_research,Operations research analyst memo,augmentation,0.5773809523809524,5.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,2.75,0.3535533905932738,0.5625,0.0883883476483184,3,6.0,operations_research,Operations research analyst memo,augmentation,0.5625,6.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,4.0,1.4142135623730951,0.5,0.0,3,7.0,operations_research,Operations research analyst memo,augmentation,0.5,7.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,5.5,0.7071067811865476,0.3928571428571428,0.1515228816828316,3,8.0,operations_research,Operations research analyst memo,augmentation,0.3928571428571428,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,7.25,0.3535533905932738,0.2589285714285714,0.1641497884897342,3,9.0,operations_research,Operations research analyst memo,augmentation,0.2589285714285714,9.0,panel_aggregate,aggregate
plain,plain,plain,6.666666666666667,3.2145502536643185,0.1666666666666666,0.2886751345948129,3,10.0,operations_research,Operations research analyst memo,augmentation,0.1666666666666666,10.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,2.0,1.4142135623730951,0.8571428571428572,0.2020305089104421,3,1.0,operations_research,Operations research analyst memo,automation,0.8571428571428572,1.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,1.75,0.3535533905932738,0.7619047619047619,0.1346870059402947,3,2.0,operations_research,Operations research analyst memo,automation,0.7619047619047619,2.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,3.5,2.1213203435596424,0.6517857142857143,0.3156726701725658,3,3.0,operations_research,Operations research analyst memo,automation,0.6517857142857143,3.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,2.25,1.0606601717798212,0.6458333333333333,0.0294627825494394,3,4.0,operations_research,Operations research analyst memo,automation,0.6458333333333333,4.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,3.6666666666666665,2.753785273643051,0.5694444444444444,0.3734536016596875,3,5.0,operations_research,Operations research analyst memo,automation,0.5694444444444444,5.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,4.0,0.0,0.5357142857142857,0.0505076272276105,3,6.0,operations_research,Operations research analyst memo,automation,0.5357142857142857,6.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,5.0,2.1213203435596424,0.3541666666666666,0.0294627825494394,3,7.0,operations_research,Operations research analyst memo,automation,0.3541666666666666,7.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,6.25,0.3535533905932738,0.3303571428571428,0.0631345340345131,3,8.0,operations_research,Operations research analyst memo,automation,0.3303571428571428,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,6.75,0.3535533905932738,0.2589285714285714,0.1641497884897342,3,9.0,operations_research,Operations research analyst memo,automation,0.2589285714285714,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.5,0.7071067811865476,0.0,0.0,3,10.0,operations_research,Operations research analyst memo,automation,0.0,10.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,1.75,0.3535533905932738,0.75,0.0,3,1.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.75,1.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,2.5,2.1213203435596424,0.7410714285714286,0.1641497884897342,3,2.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.7410714285714286,2.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,2.25,0.3535533905932738,0.7321428571428572,0.0252538136138052,3,3.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.7321428571428572,3.0,panel_aggregate,aggregate
plain,plain,plain,4.0,2.179449471770337,0.5595238095238095,0.1687791295090217,3,4.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.5595238095238095,4.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,4.5,2.8284271247461903,0.5446428571428572,0.2399112293311501,3,5.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.5446428571428572,5.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,4.5,3.5355339059327378,0.5178571428571428,0.3282995769794685,3,6.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.5178571428571428,6.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,5.25,1.7677669529663689,0.4732142857142857,0.1388959748759289,3,7.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.4732142857142857,7.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,4.25,1.7677669529663689,0.4642857142857143,0.0505076272276105,3,8.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.4642857142857143,8.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,6.25,2.4748737341529163,0.25,0.0,3,9.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.25,9.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,7.166666666666667,2.3629078131263044,0.125,0.125,3,10.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.125,10.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,1.0,0.0,0.9375,0.0883883476483184,3,1.0,tax_prep,Tax preparation discrepancy spotting,automation,0.9375,1.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.0,0.0,0.8035714285714286,0.0757614408414158,3,2.0,tax_prep,Tax preparation discrepancy spotting,automation,0.8035714285714286,2.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,2.75,1.0606601717798212,0.7410714285714286,0.1641497884897342,3,3.0,tax_prep,Tax preparation discrepancy spotting,automation,0.7410714285714286,3.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,2.5,0.7071067811865476,0.5952380952380952,0.3703892663358106,3,4.0,tax_prep,Tax preparation discrepancy spotting,automation,0.5952380952380952,4.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,4.75,1.0606601717798212,0.5357142857142857,0.0505076272276105,3,5.0,tax_prep,Tax preparation discrepancy spotting,automation,0.5357142857142857,5.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,4.25,1.0606601717798212,0.5267857142857143,0.1388959748759289,3,6.0,tax_prep,Tax preparation discrepancy spotting,automation,0.5267857142857143,6.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,4.25,1.7677669529663689,0.4166666666666666,0.1178511301977579,3,7.0,tax_prep,Tax preparation discrepancy spotting,automation,0.4166666666666666,7.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,5.833333333333333,2.4664414311581235,0.242063492063492,0.0954857890120314,3,8.0,tax_prep,Tax preparation discrepancy spotting,automation,0.242063492063492,8.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,7.5,2.1213203435596424,0.2053571428571428,0.1136421612621236,3,9.0,tax_prep,Tax preparation discrepancy spotting,automation,0.2053571428571428,9.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,7.75,0.3535533905932738,0.125,0.1767766952966369,3,10.0,tax_prep,Tax preparation discrepancy spotting,automation,0.125,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,1.5,0.7071067811865476,0.9375,0.0883883476483184,3,1.0,travel_planning,Travel agent itinerary,augmentation,0.9375,1.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,2.0,1.4142135623730951,0.8571428571428572,0.2020305089104421,3,2.0,travel_planning,Travel agent itinerary,augmentation,0.8571428571428572,2.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,3.0,0.0,0.6071428571428572,0.1515228816828316,3,3.0,travel_planning,Travel agent itinerary,augmentation,0.6071428571428572,3.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,3.25,0.3535533905932738,0.5625,0.0883883476483184,3,4.0,travel_planning,Travel agent itinerary,augmentation,0.5625,4.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,4.5,2.1213203435596424,0.5446428571428572,0.2399112293311501,3,5.0,travel_planning,Travel agent itinerary,augmentation,0.5446428571428572,5.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,4.75,1.7677669529663689,0.4553571428571428,0.23991122933115,3,6.0,travel_planning,Travel agent itinerary,augmentation,0.4553571428571428,6.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,5.0,2.8284271247461903,0.375,0.1767766952966369,3,7.0,travel_planning,Travel agent itinerary,augmentation,0.375,7.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,5.833333333333333,2.753785273643051,0.3035714285714285,0.1881366741580846,3,8.5,travel_planning,Travel agent itinerary,augmentation,0.3035714285714285,8.5,panel_aggregate,aggregate
plain,plain,plain,5.833333333333333,2.753785273643051,0.3035714285714285,0.1881366741580846,3,8.5,travel_planning,Travel agent itinerary,augmentation,0.3035714285714285,8.5,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,6.5,2.1213203435596424,0.25,0.3535533905932738,3,10.0,travel_planning,Travel agent itinerary,augmentation,0.25,10.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,1.25,0.3535533905932738,0.8333333333333333,0.2357022603955158,3,1.0,travel_planning,Travel agent itinerary,automation,0.8333333333333333,1.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,3.0,2.8284271247461903,0.7142857142857143,0.4040610178208843,3,2.0,travel_planning,Travel agent itinerary,automation,0.7142857142857143,2.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,2.25,1.0606601717798212,0.6458333333333333,0.0294627825494394,3,3.0,travel_planning,Travel agent itinerary,automation,0.6458333333333333,3.0,panel_aggregate,aggregate
