model_id,model_label,condition,avg_rank_across_judges,sd_rank_across_judges,avg_win_rate_across_judges,sd_win_rate_across_judges,n_judges,aggregate_rank,task_slug,task_title,mode,score,rank_value,source,judge_model
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.5,2.179449471770337,0.7916666666666666,0.2602082499332666,4,1.0,counselling,Counseling session (Anthropic Econ Index),automation,0.7916666666666666,1.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,2.3333333333333335,1.0408329997330663,0.7857142857142857,0.1394687442126188,4,2.0,counselling,Counseling session (Anthropic Econ Index),automation,0.7857142857142857,2.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,2.6666666666666665,1.0408329997330663,0.7797619047619048,0.0843895647545108,4,3.0,counselling,Counseling session (Anthropic Econ Index),automation,0.7797619047619048,3.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2.1666666666666665,1.1547005383792517,0.7222222222222222,0.1339395939026799,4,4.0,counselling,Counseling session (Anthropic Econ Index),automation,0.7222222222222222,4.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,3.5,2.0,0.6388888888888888,0.1272937693043289,4,5.0,counselling,Counseling session (Anthropic Econ Index),automation,0.6388888888888888,5.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,4.5,1.3228756555322954,0.4265873015873015,0.1271545235715247,4,6.0,counselling,Counseling session (Anthropic Econ Index),automation,0.4265873015873015,6.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,5.833333333333333,1.0408329997330663,0.3928571428571428,0.1287696884094282,4,7.0,counselling,Counseling session (Anthropic Econ Index),automation,0.3928571428571428,7.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,5.833333333333333,2.0207259421636903,0.2837301587301587,0.1237656362996087,4,8.0,counselling,Counseling session (Anthropic Econ Index),automation,0.2837301587301587,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,7.333333333333333,1.1547005383792517,0.1785714285714285,0.0927884361197612,4,9.0,counselling,Counseling session (Anthropic Econ Index),automation,0.1785714285714285,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,counselling,Counseling session (Anthropic Econ Index),automation,0.0,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,1.0,0.0,0.9583333333333334,0.0721687836487032,4,1.0,market_trends,Market trends analysis,augmentation,0.9583333333333334,1.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,2.8333333333333335,0.7637626158259733,0.6964285714285715,0.0643848442047141,4,2.0,market_trends,Market trends analysis,augmentation,0.6964285714285715,2.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,3.1666666666666665,1.2583057392117916,0.625,0.2165063509461096,4,3.0,market_trends,Market trends analysis,augmentation,0.625,3.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,4.5,0.5,0.5238095238095238,0.0412393049421161,4,4.0,market_trends,Market trends analysis,augmentation,0.5238095238095238,4.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,4.5,2.29128784747792,0.494047619047619,0.3206007859403627,4,5.0,market_trends,Market trends analysis,augmentation,0.494047619047619,5.0,panel_aggregate,aggregate
plain,plain,plain,4.25,2.9011491975882016,0.46875,0.3287444549595729,4,6.0,market_trends,Market trends analysis,augmentation,0.46875,6.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,5.333333333333333,2.0816659994661326,0.3869047619047618,0.1076377459525305,4,7.0,market_trends,Market trends analysis,augmentation,0.3869047619047618,7.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,6.0,2.7838821814150108,0.375,0.125,4,8.0,market_trends,Market trends analysis,augmentation,0.375,8.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,5.833333333333333,1.8929694486000912,0.3511904761904762,0.1991158176628301,4,9.0,market_trends,Market trends analysis,augmentation,0.3511904761904762,9.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,8.166666666666666,1.0408329997330663,0.1309523809523809,0.125424449438723,4,10.0,market_trends,Market trends analysis,augmentation,0.1309523809523809,10.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,2.5,1.3228756555322954,0.7857142857142857,0.1394687442126188,4,1.0,market_trends,Market trends analysis,automation,0.7857142857142857,1.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,2.1666666666666665,1.607275126832159,0.7638888888888888,0.2055367859298436,4,2.0,market_trends,Market trends analysis,automation,0.7638888888888888,2.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,2.1666666666666665,1.2583057392117918,0.7361111111111112,0.3543708561714742,4,3.0,market_trends,Market trends analysis,automation,0.7361111111111112,3.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,3.1666666666666665,1.7559422921421233,0.6964285714285715,0.1881366741580846,4,4.0,market_trends,Market trends analysis,automation,0.6964285714285715,4.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,4.166666666666667,1.6072751268321592,0.5277777777777778,0.2097176232019653,4,5.0,market_trends,Market trends analysis,automation,0.5277777777777778,5.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,5.0,1.7320508075688772,0.4821428571428571,0.2028181552071526,4,6.0,market_trends,Market trends analysis,automation,0.4821428571428571,6.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,5.0,1.0,0.4761904761904762,0.1316270499255713,4,7.0,market_trends,Market trends analysis,automation,0.4761904761904762,7.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,5.166666666666667,3.1754264805429417,0.3531746031746032,0.2767270376446213,4,8.0,market_trends,Market trends analysis,automation,0.3531746031746032,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,7.333333333333333,1.1547005383792517,0.1785714285714285,0.0927884361197612,4,9.0,market_trends,Market trends analysis,automation,0.1785714285714285,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,market_trends,Market trends analysis,automation,0.0,10.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,2.0,0.0,0.8273809523809524,0.0676060517357175,4,1.0,meal_plan,Menu planning (GDPval-style),augmentation,0.8273809523809524,1.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,2.5,1.3228756555322954,0.75,0.2165063509461096,4,2.0,meal_plan,Menu planning (GDPval-style),augmentation,0.75,2.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,2.8333333333333335,1.607275126832159,0.6904761904761904,0.1620316379620976,4,3.0,meal_plan,Menu planning (GDPval-style),augmentation,0.6904761904761904,3.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,3.5,2.7838821814150108,0.625,0.3307189138830738,4,4.0,meal_plan,Menu planning (GDPval-style),augmentation,0.625,4.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,4.833333333333333,1.755942292142123,0.4345238095238095,0.0627122247193615,4,5.0,meal_plan,Menu planning (GDPval-style),augmentation,0.4345238095238095,5.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,5.0,1.0,0.4285714285714285,0.1237179148263483,4,6.0,meal_plan,Menu planning (GDPval-style),augmentation,0.4285714285714285,6.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,5.166666666666667,1.8929694486000912,0.4166666666666667,0.0721687836487032,4,7.0,meal_plan,Menu planning (GDPval-style),augmentation,0.4166666666666667,7.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,5.5,2.7838821814150108,0.3630952380952381,0.3104952703748804,4,8.0,meal_plan,Menu planning (GDPval-style),augmentation,0.3630952380952381,8.0,panel_aggregate,aggregate
plain,plain,plain,5.625,3.1457643480294792,0.34375,0.3125,4,9.0,meal_plan,Menu planning (GDPval-style),augmentation,0.34375,9.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,8.166666666666666,1.0408329997330663,0.1726190476190476,0.0676060517357175,4,10.0,meal_plan,Menu planning (GDPval-style),augmentation,0.1726190476190476,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.1666666666666665,0.2886751345948129,0.7857142857142857,0.0618589574131741,4,1.0,meal_plan,Menu planning (GDPval-style),automation,0.7857142857142857,1.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2.0,1.3228756555322954,0.7638888888888888,0.2055367859298436,4,2.0,meal_plan,Menu planning (GDPval-style),automation,0.7638888888888888,2.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,3.1666666666666665,2.0207259421636903,0.611111111111111,0.3469443332443555,4,3.0,meal_plan,Menu planning (GDPval-style),automation,0.611111111111111,3.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,4.5,3.278719262151,0.5595238095238095,0.3917733969501031,4,4.0,meal_plan,Menu planning (GDPval-style),automation,0.5595238095238095,4.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,4.0,2.5,0.5555555555555555,0.1577474540500075,4,5.0,meal_plan,Menu planning (GDPval-style),automation,0.5555555555555555,5.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,3.3333333333333335,0.7637626158259733,0.5515873015873015,0.2090407490645384,4,6.0,meal_plan,Menu planning (GDPval-style),automation,0.5515873015873015,6.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,4.666666666666667,2.4664414311581235,0.5297619047619048,0.2463595486497009,4,7.0,meal_plan,Menu planning (GDPval-style),automation,0.5297619047619048,7.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,5.833333333333333,0.7637626158259733,0.3869047619047618,0.1076377459525305,4,8.0,meal_plan,Menu planning (GDPval-style),automation,0.3869047619047618,8.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,7.0,1.0,0.2559523809523809,0.1161858410472805,4,9.0,meal_plan,Menu planning (GDPval-style),automation,0.2559523809523809,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,meal_plan,Menu planning (GDPval-style),automation,0.0,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,1.6666666666666667,0.5773502691896257,0.9107142857142856,0.0778374811346548,4,1.0,operations_research,Operations research analyst memo,augmentation,0.9107142857142856,1.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,1.3333333333333333,0.5773502691896257,0.875,0.2165063509461096,4,2.0,operations_research,Operations research analyst memo,augmentation,0.875,2.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,4.333333333333333,2.309401076758503,0.5416666666666666,0.1909406539564933,4,3.0,operations_research,Operations research analyst memo,augmentation,0.5416666666666666,3.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,4.0,1.0,0.5297619047619048,0.2463595486497009,4,4.0,operations_research,Operations research analyst memo,augmentation,0.5297619047619048,4.0,panel_aggregate,aggregate
plain,plain,plain,4.0,2.160246899469287,0.5133928571428572,0.1658408537589884,4,5.0,operations_research,Operations research analyst memo,augmentation,0.5133928571428572,5.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,4.666666666666667,2.081665999466133,0.4821428571428571,0.0994243636219646,4,6.0,operations_research,Operations research analyst memo,augmentation,0.4821428571428571,6.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,5.333333333333333,2.0816659994661326,0.4166666666666667,0.0721687836487032,4,7.0,operations_research,Operations research analyst memo,augmentation,0.4166666666666667,7.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,5.333333333333333,1.1547005383792517,0.3869047619047618,0.1076377459525305,4,8.0,operations_research,Operations research analyst memo,augmentation,0.3869047619047618,8.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,6.666666666666667,2.309401076758503,0.2083333333333333,0.2602082499332666,4,9.0,operations_research,Operations research analyst memo,augmentation,0.2083333333333333,9.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,8.333333333333334,1.1547005383792517,0.1309523809523809,0.125424449438723,4,10.0,operations_research,Operations research analyst memo,augmentation,0.1309523809523809,10.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,2.8333333333333335,1.8929694486000912,0.6805555555555555,0.1878854063676206,4,1.0,operations_research,Operations research analyst memo,automation,0.6805555555555555,1.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,2.8333333333333335,1.8929694486000912,0.6746031746031745,0.1787036547491698,4,2.0,operations_research,Operations research analyst memo,automation,0.6746031746031745,2.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,3.5,1.8027756377319943,0.6428571428571429,0.2237493586811011,4,3.0,operations_research,Operations research analyst memo,automation,0.6428571428571429,3.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,3.5,3.0413812651491097,0.6309523809523809,0.4227028756566903,4,4.0,operations_research,Operations research analyst memo,automation,0.6309523809523809,4.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,3.1666666666666665,2.0207259421636903,0.611111111111111,0.3469443332443555,4,5.0,operations_research,Operations research analyst memo,automation,0.611111111111111,5.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,4.0,2.179449471770337,0.6011904761904762,0.23980044141052,4,6.0,operations_research,Operations research analyst memo,automation,0.6011904761904762,6.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,5.166666666666667,1.755942292142123,0.4404761904761904,0.1687791295090217,4,7.0,operations_research,Operations research analyst memo,automation,0.4404761904761904,7.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,5.166666666666667,1.7559422921421233,0.4027777777777777,0.0867360833110888,4,8.0,operations_research,Operations research analyst memo,automation,0.4027777777777777,8.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,6.5,2.598076211353316,0.3154761904761904,0.230304072882775,4,9.0,operations_research,Operations research analyst memo,automation,0.3154761904761904,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,operations_research,Operations research analyst memo,automation,0.0,10.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,2.0,0.5,0.7797619047619048,0.0843895647545108,4,1.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.7797619047619048,1.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,2.3333333333333335,1.8929694486000912,0.7738095238095237,0.1752670460039935,4,2.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.7738095238095237,2.0,panel_aggregate,aggregate
plain,plain,plain,2.25,1.5,0.75,0.2041241452319315,4,3.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.75,3.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,3.8333333333333335,1.2583057392117916,0.5714285714285715,0.1237179148263484,4,4.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.5714285714285715,4.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,5.833333333333333,2.753785273643051,0.4821428571428571,0.2028181552071526,4,5.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.4821428571428571,5.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,5.666666666666667,2.3094010767585034,0.375,0.125,4,6.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.375,6.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,5.666666666666667,2.3094010767585034,0.3392857142857142,0.1812302065195039,4,7.5,tax_prep,Tax preparation discrepancy spotting,augmentation,0.3392857142857142,7.5,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,5.666666666666667,1.5275252316519463,0.3392857142857142,0.1812302065195039,4,7.5,tax_prep,Tax preparation discrepancy spotting,augmentation,0.3392857142857142,7.5,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,6.166666666666667,2.8431203515386634,0.3333333333333333,0.1909406539564933,4,9.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.3333333333333333,9.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,6.833333333333333,1.755942292142123,0.1726190476190476,0.0676060517357175,4,10.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.1726190476190476,10.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.0,0.0,0.8214285714285715,0.0618589574131741,4,1.0,tax_prep,Tax preparation discrepancy spotting,automation,0.8214285714285715,1.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,2.5,2.179449471770337,0.7222222222222222,0.2545875386086578,4,2.5,tax_prep,Tax preparation discrepancy spotting,automation,0.7222222222222222,2.5,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,2.5,2.179449471770337,0.7222222222222222,0.2545875386086578,4,2.5,tax_prep,Tax preparation discrepancy spotting,automation,0.7222222222222222,2.5,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,4.0,1.7320508075688772,0.5714285714285715,0.175872460746359,4,4.0,tax_prep,Tax preparation discrepancy spotting,automation,0.5714285714285715,4.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,4.333333333333333,1.1547005383792517,0.5595238095238095,0.1687791295090217,4,5.0,tax_prep,Tax preparation discrepancy spotting,automation,0.5595238095238095,5.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,4.333333333333333,2.886751345948129,0.5119047619047619,0.3176028945703357,4,6.0,tax_prep,Tax preparation discrepancy spotting,automation,0.5119047619047619,6.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,5.0,2.179449471770337,0.4742063492063492,0.2089559856296561,4,7.0,tax_prep,Tax preparation discrepancy spotting,automation,0.4742063492063492,7.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,automation_GPT-4.1,5.833333333333333,1.7559422921421233,0.4404761904761904,0.1134080885908193,4,8.0,tax_prep,Tax preparation discrepancy spotting,automation,0.4404761904761904,8.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,6.166666666666667,2.3629078131263044,0.2003968253968253,0.1154720994202496,4,9.0,tax_prep,Tax preparation discrepancy spotting,automation,0.2003968253968253,9.0,panel_aggregate,aggregate
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0,tax_prep,Tax preparation discrepancy spotting,automation,0.0,10.0,panel_aggregate,aggregate
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,2.5,2.179449471770337,0.7023809523809524,0.3982316353256603,4,1.0,travel_planning,Travel agent itinerary,augmentation,0.7023809523809524,1.0,panel_aggregate,aggregate
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,3.5,2.6457513110645907,0.6607142857142857,0.2531686942635326,4,2.0,travel_planning,Travel agent itinerary,augmentation,0.6607142857142857,2.0,panel_aggregate,aggregate
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,3.5,1.3228756555322954,0.6547619047619048,0.135212103471435,4,3.0,travel_planning,Travel agent itinerary,augmentation,0.6547619047619048,3.0,panel_aggregate,aggregate
plain,plain,plain,3.75,1.9364916731037085,0.6116071428571428,0.1055184398883085,4,4.0,travel_planning,Travel agent itinerary,augmentation,0.6116071428571428,4.0,panel_aggregate,aggregate
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,4.0,2.7838821814150108,0.6071428571428571,0.2519059996368907,4,5.0,travel_planning,Travel agent itinerary,augmentation,0.6071428571428571,5.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,3.6666666666666665,1.607275126832159,0.5833333333333334,0.1443375672974064,4,6.0,travel_planning,Travel agent itinerary,augmentation,0.5833333333333334,6.0,panel_aggregate,aggregate
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,4.166666666666667,1.7559422921421233,0.5535714285714285,0.2402432865548877,4,7.0,travel_planning,Travel agent itinerary,augmentation,0.5535714285714285,7.0,panel_aggregate,aggregate
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,6.166666666666667,2.8431203515386634,0.2559523809523809,0.2115399481418674,4,8.0,travel_planning,Travel agent itinerary,augmentation,0.2559523809523809,8.0,panel_aggregate,aggregate
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,6.5,3.0413812651491097,0.25,0.2165063509461096,4,9.0,travel_planning,Travel agent itinerary,augmentation,0.25,9.0,panel_aggregate,aggregate
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,8.0,1.0,0.0833333333333333,0.1443375672974064,4,10.0,travel_planning,Travel agent itinerary,augmentation,0.0833333333333333,10.0,panel_aggregate,aggregate
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2.0,1.3228756555322954,0.7638888888888888,0.2055367859298436,4,1.0,travel_planning,Travel agent itinerary,automation,0.7638888888888888,1.0,panel_aggregate,aggregate
